"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","M24C_1","M24C_2","M24IK1_1","M24IK1_2","P24C_1","P24C_2","P24IK1_1","P24IK1_2"
"593","STOM",306.839836874212,-1.75538343357629,0.2470713225657,-7.10476398210685,1.20528334176868e-12,3.88495544596401e-11,555.987207069548,554.612114510776,148.00456124426,138.800520144262,491.250993052636,297.294506626834,180.664611305194,88.1041810401897
"594","TGFB3",29.6709548493408,2.55987190942192,0.360347223286336,7.10390352415127,1.21281535017257e-12,3.90265195340043e-11,7.01118798322255,10.5271030726321,51.2323481230131,43.9678666295487,6.56752664508872,9.50256413875725,57.0519825174297,51.507059685034
"595","P2RX4",299.077464771142,0.889500617505147,0.125237453248967,7.10251282207772,1.22508660206071e-12,3.93551349777957e-11,222.955777866477,206.109597001008,385.191358110062,404.331949985458,208.847347313821,200.911356076582,377.969384177972,386.302947637755
"596","AL357153.1",46.172419361666,3.13048587243084,0.440778380842692,7.10217653244674,1.22807219254839e-12,3.93848521616946e-11,22.4358015463122,13.2973933549037,70.2072918722773,100.867458738376,2.62701065803549,2.71501832535921,77.2578929923527,79.9714874057106
"597","MXD4",745.475365613106,1.28717382941147,0.181351816520766,7.09766162868342,1.26885375688023e-12,4.05566399816198e-11,301.48108327857,464.854709365176,1118.57293401912,889.702712974397,484.683466407548,490.060807727338,1248.01211756877,966.435093563927
"598","CYB5R4",718.961015775716,1.06743556938934,0.150391092361522,7.09773133918964,1.26821409922123e-12,4.05566399816198e-11,595.950978573917,493.665728300801,1022.74946808534,950.050765211033,421.635210614696,358.382418947416,911.643137309762,997.610419162763
"599","ABCG2",127.175701851751,3.28002496167088,0.462474832877385,7.09233179514551,1.31870876709221e-12,4.20797986213699e-11,30.148108327857,19.9460900323556,87.284741246615,103.453803834232,14.4485586191952,12.2175824641165,316.16306978409,433.743660505549
"600","CDC42EP4",76.1773855618589,-1.89833817201043,0.267784713453133,-7.08904607559934,1.35039565005795e-12,4.30191040920127e-11,127.60362129465,173.974229726657,43.6423706233075,29.3119110863658,99.8264050053486,80.0930405980968,33.2803231351673,21.6871830252775
"601","ANKRD13D",1449.01074398055,1.10217049992294,0.155560708638152,7.08514707583828,1.38896708814224e-12,4.41742378082374e-11,706.727748708833,972.371889077334,2084.39757085666,1743.19659460681,945.723836892776,1068.35971102885,1828.04060649598,2243.26799417714
"602","MARCHF9",290.621387946633,1.13745799805045,0.160579863189108,7.08344107075817,1.40618205026477e-12,4.45749349756086e-11,168.268511597341,228.27191925918,440.218694982928,387.089649346419,177.323219417395,152.041026220116,392.232379807329,379.525702942356
"603","TPST2",739.78930344076,-0.765103195367234,0.108012998341675,-7.08343631890489,1.40623029142472e-12,4.45749349756086e-11,1044.66700950016,1090.3862551021,610.993188726305,625.895513197105,747.384532211096,845.728208349395,489.696183274605,463.563537165306
"604","DNAJC3",593.215027323321,-1.02312947650594,0.144446215890286,-7.0831172017899,1.40947371045006e-12,4.46037756648052e-11,534.252524321559,436.043690429551,241.930532803118,196.562227285041,1021.9071459758,1153.88278827767,563.388327359618,597.75298213421
"605","PRDX4",258.401123909335,-1.35002890846527,0.190618613459121,-7.08235614542854,1.41723853370311e-12,4.47753674928946e-11,332.330310404749,239.353080388267,92.9772243713942,120.696104473271,492.564498381654,416.755312942639,213.944934440361,158.587525872341
"606","PEX2",453.905875934777,0.883694175316022,0.124788991505121,7.08150746838719,1.42594682518453e-12,4.49761511824706e-11,237.679272631245,239.907138444721,401.320060296936,418.125790496689,359.900460150862,422.185349593358,771.390346954414,780.738588909989
"607","SH3RF3",322.917677771619,2.08293772070995,0.294356584812662,7.07623959571212,1.4811868578687e-12,4.66415248785871e-11,76.4219490171258,114.13595962959,670.764261536487,660.380114475182,119.528984940615,180.548718636388,377.969384177972,383.592049759595
"608","DGKI",26.5886011283371,-4.80311395650141,0.678815519955198,-7.07572796334771,1.48666249217641e-12,4.67369520977958e-11,8.41342557986706,6.09463862099754,0,0,101.139910334366,89.595604736854,4.75433187645248,2.71089787815968
"609","DNTT",15578.3777388327,-1.25007606942628,0.176692831973578,-7.07485445483838,1.49605696076891e-12,4.69550619838046e-11,24452.219210287,22494.7570920455,8777.80897840958,10737.6427229614,16908.7541004454,23901.6638272998,6919.93004617658,10434.2459330366
"610","SNHG3",1925.61977706539,-0.951940317363109,0.134578775178373,-7.07348031739323,1.5109536313967e-12,4.73448650992073e-11,2078.81723702549,1808.99955432336,954.439670587985,1110.40416115409,3434.8164353814,2854.84176911521,1744.83979865806,1417.79959027751
"611","NCOA2",3044.55858664943,0.823560522189221,0.116446843392332,7.07241603290596,1.52259118051619e-12,4.76314367011235e-11,1988.37291204192,2180.21845214776,3467.67097017802,3563.12142705735,2121.31110636366,2481.52674937832,3929.45529588797,4624.79178014042
"612","GTF2IP7",222.438737148013,-1.37058756908637,0.193823582754715,-7.07131479878203,1.53472532687923e-12,4.79325815326302e-11,344.95044877455,238.244964275358,131.875859057386,112.074954153752,303.419731003099,399.107693827804,122.424045818651,127.412200273505
"613","HAUS1",461.615729076326,-1.13448038625803,0.160508157596877,-7.06805437956197,1.57120981346321e-12,4.89920136615593e-11,717.244530683667,606.139513761028,245.72552155297,315.534101694408,545.104711542364,667.894508038366,268.619751019565,326.663194318242
"614","E2F5",208.733829533088,1.59797181870096,0.22613119215751,7.06656964682655,1.5881048434171e-12,4.94381693437695e-11,50.4805534792024,42.1084122905284,169.825746555914,102.59168880228,197.025799352662,120.818315478485,509.902093749528,477.118026556104
"615","CR1",17.9222728001755,5.86037028729803,0.829829443699245,7.06213828853005,1.63959689395625e-12,5.09581382619184e-11,0.701118798322255,1.10811611290864,74.0022806221301,45.6920966934526,0,0,8.32008078379183,13.5544893907984
"616","AC005332.7",56.2784831561195,2.48500579446228,0.352614425201362,7.0473741766044,1.82325561942804e-12,5.65742011521877e-11,28.7458707312125,17.7298578065383,121.43963999529,97.4189986105687,13.1350532901774,9.50256413875725,51.1090676718641,111.146813004547
"617","CSF1R",175.768793470779,-4.79472835188814,0.680677473196975,-7.04405322739487,1.8672676042396e-12,5.78459529780158e-11,73.6174738238368,96.9601598795063,0.948747187463206,1.72423006390387,767.087112146363,397.750184665125,55.8633995483166,12.1990404517186
"618","SERPINB9",905.628742867847,0.988724708486144,0.140403127938319,7.04204189040933,1.89442849680882e-12,5.85060985013988e-11,560.895038657804,647.139809938648,1281.75745026279,1437.14575826388,644.931116547712,566.081320837396,1114.89082502811,992.188623406444
"619","P2RY11",371.554026046814,1.3905048706491,0.197458183039877,7.04202200811443,1.89469891034665e-12,5.85060985013988e-11,163.360680009085,231.596267597906,518.015964354911,520.717479298969,221.982400603999,203.626374401941,692.943870992948,420.189171114751
"620","FAM135A",473.717953042338,-0.962107630530647,0.136755192526457,-7.03525484302555,1.98897137932676e-12,6.13180628136318e-11,607.869998145395,517.490224728336,250.469257490286,268.979889969004,702.725351024493,662.464471387648,402.929626529347,376.814805064196
"621","FUT10",124.925179731715,-1.37579388355079,0.196032522701072,-7.01819200505176,2.24757548832292e-12,6.91789982025835e-11,208.933401900032,168.433649162114,79.6947637469093,59.4859372046835,157.620639482129,185.978755287106,70.126395177674,69.1278958930719
"622","IQCG",215.763665705592,1.1946012743906,0.170223847120855,7.01782561371943,2.25347549159861e-12,6.92490844797681e-11,213.841233488288,176.190461952474,391.832588422304,465.542117254045,72.2427930959759,67.8754581339803,185.418943181647,153.165730116022
"623","CHST3",138.986202985789,-2.58126326759508,0.368689818512015,-7.00117860051774,2.5381812997822e-12,7.78728689631412e-11,0,0,0,0,487.310477065583,475.128206937862,84.3893908070314,65.0615490758324
"624","ATRNL1",2479.5985608754,-1.10027150743298,0.157374406741308,-6.99142592633636,2.7210628398394e-12,8.326781170625e-11,3645.81775127573,2915.45349306264,1257.09002338875,1283.68928257643,3458.45953130372,3414.13554413921,2101.41468939199,1760.72817186471
"625","SOCS1",82.4015081983117,3.23382994113952,0.462547964643886,6.99133968437031,2.72273633548217e-12,8.326781170625e-11,11.2179007731561,38.2300058953482,183.108207180399,118.971874409367,13.1350532901774,4.07252748803882,190.173275058099,100.303221491908
"626","LINC02202",81.0528024189465,1.60986773372955,0.230315995967067,6.98982164469265,2.75235915999521e-12,8.40392859171701e-11,39.2626527060463,38.7840639518025,149.902055619187,146.559555431829,42.0321705285678,40.7252748803882,96.2752204981626,94.8814257355889
"627","KLF6",1085.10444078618,0.99993389212876,0.143108788621219,6.98722909866414,2.80368221882452e-12,8.54698276405294e-11,814.700043650461,911.425502867359,2017.98526773424,2021.65974992729,558.239764832541,525.356045957008,982.958115456549,848.511035863981
"628","SRD5A3",166.455848320882,-1.50059729324449,0.214994935244422,-6.97968671465911,2.95839016684383e-12,9.00424675940335e-11,219.450183874866,212.204235622005,49.3348537480867,66.382857460299,261.387560474531,275.57436002396,130.744126602443,116.568608760866
"629","ADM2",81.9661834405039,2.70308885572351,0.387625584119412,6.97345316322256,3.09254426346343e-12,9.39759794146899e-11,28.7458707312125,54.8517475889778,313.086571862858,252.599704361917,0,1.35750916267961,2.37716593822624,2.71089787815968
"630","FBXO32",90.0541729147047,1.97484484357293,0.283363512537731,6.96929829068931,3.1852570120216e-12,9.66396865520332e-11,45.5727218909466,35.4597156130766,111.003420933195,113.799184217655,26.2701065803549,33.9377290669902,208.002019594796,146.388485420623
"631","GUCY1A1",632.449368642654,0.990124119115585,0.142078736701632,6.96884095468038,3.19562712136073e-12,9.68006605351649e-11,506.908891186991,484.246741341077,968.670878399933,938.843269795657,403.246136008447,304.082052440232,807.047836027808,646.549143941084
"632","AC008105.3",114.121930596729,1.79412049137141,0.257514417227636,6.96706813811304,3.23613960938702e-12,9.78727412876955e-11,65.2040482439697,75.9059537342421,173.620735305767,171.560891358435,38.0916545415146,28.5076924162717,177.098862397855,182.985606775779
"633","AKIP1",193.320907211851,-1.47319231025234,0.211507174632469,-6.96521199723967,3.27909586977633e-12,9.90152266270219e-11,303.584439673537,288.110189356247,82.5410053092989,78.4524679076261,241.684980539265,294.579488301475,115.292548003973,142.322138603383
"634","SYNJ2BP",457.480697269556,-1.04968304545437,0.150808250561128,-6.96038208485743,3.39351095381704e-12,1.02308467462554e-10,666.062858406142,668.194016083912,282.726661864035,341.397552652966,552.98574351647,582.371430789551,331.61464838256,234.492666460813
"635","PLEKHA5",166.306061012364,-1.93672515734663,0.278292483467045,-6.95931536927756,3.4193030794381e-12,1.02923715055716e-10,189.302075547009,167.325533049205,23.7186796865802,31.8982561822216,320.49530028033,331.232235693824,139.064207386235,127.412200273505
"636","CSGALNACT1",375.985759016357,-1.3053771873894,0.187712127873226,-6.95414410448217,3.54708889642456e-12,1.06602291141917e-10,310.595627656759,280.907434622341,98.6697074961734,92.2463084188571,665.947201811996,819.935534258482,322.105984629655,417.478273236591
"637","B3GNT2",1590.29296523515,-1.20865750357104,0.173944220859217,-6.94853498208072,3.69098986526256e-12,1.10752873288271e-10,2735.76555105344,2801.31753343305,1362.40096119716,1339.72675965331,1330.58089829497,1912.73041021557,514.656425625981,725.165182407715
"638","STK17A",1019.98085215328,1.11320653653619,0.160248098311378,6.94676909284205,3.73746678640053e-12,1.11971693033322e-10,565.80287024606,556.274288680139,1312.11736026161,1147.47510752803,805.178766687877,655.67692557425,1864.88667853848,1252.43481970977
"639","AC108134.3",97.5981980538634,-1.39288886265762,0.20052676085171,-6.94614951511467,3.75390921280609e-12,1.1228829529511e-10,129.005858891295,115.798133798953,46.4886121856971,47.4163267573564,179.950230075431,141.180952918679,65.3720633012215,55.5734065022735
"640","MARCHF2",100.045819461523,1.49330636027194,0.215147456865317,6.94085062416869,3.89745957533788e-12,1.164000661297e-10,58.1928602607472,81.4465342987853,191.646931867568,184.492616837714,32.8376332254436,38.010256555029,118.858296911312,94.8814257355889
"641","DENND1B",873.566708414228,0.75085097820371,0.108206211299959,6.93907465369315,3.94676540224233e-12,1.17688726830671e-10,480.967495649067,444.354561276366,799.793879031483,802.629094747252,865.600011822693,828.08058923456,1472.65429873115,1294.45373682125
"642","IRAK3",368.042490325239,-1.20705528415726,0.173967753300725,-6.93838519642611,3.96607097214356e-12,1.1808018779058e-10,304.986677270181,223.285396751092,104.362190620953,131.903599888646,684.336276418245,851.158245000113,295.957159309167,348.350377343519
"643","DUSP1",1078.69899602204,1.94847586657611,0.281109697779617,6.93137192336803,4.16778690969149e-12,1.2389281336212e-10,396.132121052074,682.599525551724,2074.91009898203,1695.78026784946,321.808805609347,395.035166339766,868.85415042169,2194.47183237026
"644","ZNF821",164.180226353129,1.31189375343365,0.189330393508363,6.92912389354802,4.23454836026016e-12,1.25681921363374e-10,93.9499189751822,129.649585210311,274.187937176867,249.151244234109,66.988771779905,86.8805864114948,188.984692088986,223.649074948174
"645","GPN3",171.425764091569,-1.13356633630004,0.163601865512644,-6.92881057772801,4.24393599050936e-12,1.25765259724955e-10,318.307934438304,293.65076992079,129.029617494996,124.144564601079,172.069198101325,161.543590358873,83.2008078379183,89.4596299792695
"646","CDK18",227.194740166573,-1.80241372137432,0.260189443332901,-6.92731303117555,4.28908833066024e-12,1.2690655472483e-10,288.159826110447,459.868186857087,108.157179370806,86.2115031951935,382.230050744164,282.361905837358,141.441373324461,69.1278958930719
"647","APOBEC3G",1098.8467101273,1.13734557513022,0.164289345626395,6.92282004529143,4.42740053330884e-12,1.30796497362697e-10,578.423008615861,688.694164172722,1347.22100619775,1468.18189941415,788.103197410647,693.687182129279,1956.40756716019,1270.05565591781
"648","ARRDC5",90.6262373831286,2.02268551435124,0.292560613644319,6.91373144578624,4.72068476963443e-12,1.39245630689495e-10,58.8939790590694,47.6489928550717,226.750577803706,134.489944984502,19.7025799352662,21.7201466028737,133.121292540669,82.6823852838703
"649","COA7",467.135384835551,-1.31093657179501,0.189826592138233,-6.90596905854147,4.98618661444833e-12,1.46689297155063e-10,516.724554363502,514.165876389611,216.314358741611,269.842005000956,943.09682623474,709.977292081434,335.1803972899,231.781768582653
"650","TRMT11",283.927005111669,-1.22952664835449,0.178039865396547,-6.90590641380218,4.98838773416295e-12,1.46689297155063e-10,386.316457875563,310.826569670874,151.799549994113,140.524750208165,434.770263904873,460.195606148387,236.528010853511,150.454832237862
"651","PDE4B",604.175136241919,1.71478034384968,0.248497227501386,6.90060151210387,5.17828022469758e-12,1.52039398179523e-10,168.268511597341,136.298281887763,753.305266845786,609.515327590018,443.964801207998,483.27326191394,1451.25980528712,787.515833605388
"652","VPS9D1",105.502642417465,1.74828716412728,0.253367727206986,6.90019673539175,5.19305699474078e-12,1.52239403983858e-10,37.1592963110795,74.7978376213334,208.724381241905,193.975882189185,38.0916545415146,42.0827840430678,136.687041448009,112.502261943627
"653","SOCS2-AS1",858.376440416395,-1.3313848972523,0.19319591380016,-6.89137192947814,5.52568562508973e-12,1.6174265702598e-10,1472.34947647674,1440.55094678124,690.687952473214,843.148501248993,924.707751628492,944.826377225006,276.939831803357,273.800685694128
"654","FUT8",817.713107105931,-1.13683640529358,0.165005531283745,-6.88968664534441,5.59154175470053e-12,1.63251739349485e-10,1374.89396350994,1162.96786049762,464.886121856971,467.266347317949,1045.55024189812,916.318684808734,571.70840814341,538.113228814697
"655","AHCY",1457.02846320418,-1.2281412163063,0.178259751169249,-6.8896159017985,5.59432297132535e-12,1.63251739349485e-10,1601.35533536803,2146.9749687605,632.814374037958,701.761636008875,2436.55238532792,1911.37290105289,1218.29754334095,1007.09856173632
"656","BLZF1",353.213600373307,1.09262449700287,0.158601513389813,6.88911772435235,5.61394678384629e-12,1.6357466284518e-10,282.550875723869,261.51540264644,493.348537480867,523.303824394825,204.906831326768,158.828572033514,416.004039189592,485.250720190583
"657","CYTL1",280.725983534083,-1.86176685816731,0.270311269080217,-6.88749257292273,5.67843367487776e-12,1.65201797962882e-10,349.858280362805,388.948755630934,111.003420933195,101.729573770328,383.543556073181,642.101833947454,191.361858027212,77.260589527551
"658","SIGLEC15",180.524400018931,-2.08366029936265,0.302707276408819,-6.88341662639313,5.84338037030481e-12,1.69742207291803e-10,339.341498387972,452.111374066726,82.5410053092989,112.074954153752,244.3119911973,130.320879617242,61.8063143938822,21.6871830252775
"659","AP2S1",356.513189674538,-0.880151810541873,0.127891448305721,-6.88202238853292,5.9008736197068e-12,1.71152197825608e-10,415.062328606775,445.462677389275,235.289302490875,207.769722700416,495.19150903969,487.345789401979,274.56266586513,291.421521902166
"660","G3BP1",5176.50860763299,-0.686188885433064,0.0997646380669814,-6.87807722985334,6.06657815588051e-12,1.75691780108333e-10,5586.51458503173,5209.25384678353,3451.54226799114,3539.84432119465,7837.68629824888,6962.6644953837,4591.49600968398,4233.06703674634
"661","U62631.1",276.738655342255,1.33149489239595,0.193608542435604,6.87725280943538,6.10177717970984e-12,1.76443826040808e-10,241.885985421178,142.946978565215,490.502295918478,453.472506806718,119.528984940615,127.605861291883,341.123312135465,296.843317658485
"662","ZNF234",272.99538579837,-1.10817505515023,0.161172933003981,-6.87568957451967,6.16907068897521e-12,1.78120267596786e-10,384.213101480596,324.678021082232,150.85080280665,167.250316198675,436.083769233891,346.1648364833,208.002019594796,166.72021950682
"663","SCHIP1",36.7179713087372,-2.62415017552621,0.382514299249811,-6.86026687282725,6.87320238669552e-12,1.98151418430314e-10,106.570057344983,87.5411729197828,18.0261965618009,14.6559555431829,32.8376332254436,25.7926740909125,8.32008078379183,0
"664","MYO1B",809.72806117268,-1.67467215775976,0.24435190832331,-6.85352600375009,7.2051547129316e-12,2.07408625275564e-10,2463.03033850608,2093.78539534088,816.87132840582,919.014624060763,81.4373303991001,71.9479856220191,24.9602423513755,6.77724469539921
"665","MTF2",2136.58458185445,-0.916878673067797,0.133810565166933,-6.85206487188782,7.27915304689151e-12,2.09223656147796e-10,2936.98664617193,2507.66676351226,1367.14469713448,1267.30909696934,2571.84343421674,3131.77363830185,1545.15785984705,1764.79451868195
"666","DOCK7",777.513951096255,-1.31501165710025,0.19204697530457,-6.84734375542627,7.52337882692094e-12,2.1591871305971e-10,1130.20350289548,711.964602543803,306.445341550616,306.912951374889,1232.06799861864,1304.5663053351,666.79504567246,561.155860779054
"667","RESF1",2823.19488076055,0.816097212417223,0.119251696999086,6.84348510716353,7.72893632209707e-12,2.21485590495597e-10,2751.19016461653,2390.20645554394,4089.10037796642,4826.11994886693,1556.50381488603,1502.76264308632,2951.25151230787,2518.42412881035
"668","GPR68",69.1058856707707,-2.43416339994983,0.355716951066276,-6.84297836426779,7.75633701896734e-12,2.21938062545721e-10,192.80766953862,255.974822081897,37.9498874985282,50.0026718532122,5.25402131607098,9.50256413875725,0,1.35544893907984
"669","SGMS1",376.013035596503,-0.995023071286105,0.145519706575245,-6.83772043459693,8.04632222454675e-12,2.29891484304913e-10,659.752789221242,618.328791003023,345.343976236607,289.67065073585,391.424588047288,335.304763181863,205.62485365657,162.653872689581
"670","PPARGC1B",358.430206960736,-1.49748494333111,0.219091487910154,-6.83497545986452,8.20190678240669e-12,2.33986934684957e-10,387.718695472207,387.840639518025,149.902055619187,180.182041677954,790.730208068682,571.511357488114,253.168172421094,146.388485420623
"671","NLN",400.600681478726,-1.68431236881409,0.24672099533484,-6.8267897773686,8.68357963592678e-12,2.4735907773637e-10,243.288223017823,192.812203646104,49.3348537480867,78.4524679076261,1141.43613091642,848.443226674754,431.455617788062,219.582728130934
"672","SERPINB6",653.618981107454,1.05644470949594,0.154774823714165,6.82568833964212,8.75047158229157e-12,2.48893621761787e-10,517.425673161824,414.989484284287,1152.7278327678,1127.64646179313,357.273449492826,377.387547224931,671.549377548912,609.952022585929
"673","SRRD",1134.28116123061,-1.05034533176993,0.153905324933628,-6.82461982535624,8.81584638944471e-12,2.5038051692102e-10,1864.27488473888,1515.34878440257,648.943076224833,712.107016392299,1404.13719671997,1337.14652523941,774.956095861754,817.335710265144
"674","NT5C3AP2",23.8400209650433,4.97685138779675,0.729778011338311,6.81967846450991,9.12444992180499e-12,2.58760735616292e-10,2.10335639496677,0.554058056454322,28.4624156238962,29.3119110863658,1.31350532901774,1.35750916267961,95.0866375290495,32.5307745379162
"675","BMP2K",7305.59371054932,-1.213214582434,0.177905711450075,-6.81942458477203,9.14058819696753e-12,2.58834374513833e-10,7994.85765726868,7391.6885311571,3998.02064796995,4487.30874130982,14711.2596849987,11143.7927164369,4434.60305776105,4283.2186474923
"676","C11orf24",351.94848320081,1.81625920213554,0.266479426933787,6.81575768543974,9.37682323587209e-12,2.65131064098312e-10,117.787958118139,203.339306718736,705.867907472625,875.046757431214,158.934144811147,104.52820552633,303.088657123845,346.994928404439
"677","CASZ1",375.032324245474,1.42396117357903,0.209019890277689,6.8125630134398,9.58750375771321e-12,2.70687661484387e-10,208.23228310171,303.623814936968,692.58544684814,689.692025561548,118.215479611597,183.263736961747,322.105984629655,482.539822312424
"678","KLHL42",1477.70134523456,-0.767807306473967,0.112844669834864,-6.80410787321698,1.01677332298522e-11,2.86646095804417e-10,1280.24292573644,1309.79324545802,665.071778411708,704.347981104731,2399.77423611542,2362.06594306252,1599.83267642626,1500.48197556138
"679","ABCC4",460.649466215454,-2.01268733024288,0.295903284224735,-6.80184180961731,1.03289984490991e-11,2.90763588153285e-10,502.702178397057,355.15121418722,65.4635559349612,59.4859372046835,1090.20942308473,829.43809839724,458.793026077664,323.952296440082
"680","REEP5",694.755165681196,-1.15735647146132,0.170176844623791,-6.80090451800233,1.039643128913e-11,2.92231452441809e-10,804.183261675627,960.736669891794,424.089992796053,465.542117254045,1090.20942308473,988.266670430753,495.639098120171,329.374092196401
"681","AC005332.4",184.52969567299,1.30595654487454,0.192035611909741,6.8005956389399,1.04187477300058e-11,2.92428699135582e-10,122.695789706395,175.082345839566,369.062655923187,397.435029729842,52.5402131607098,70.5904764593395,134.309875509782,154.521179055102
"682","PUM3",702.351820119094,-1.0044183789727,0.147732912387625,-6.79888024096677,1.05435414821341e-11,2.95497436788139e-10,1410.65102222438,1119.19727403773,610.044441538842,700.037405944971,631.796063257535,572.868866650794,322.105984629655,252.113502668851
"683","CEP83",593.943713843109,-1.03005975242938,0.151559383884966,-6.79641026524102,1.07258060105229e-11,3.00165528675162e-10,796.470954894082,585.085307615764,361.472678423482,331.052172269543,935.215794260634,876.950919091026,478.998936552587,386.302947637755
"684","BAIAP3",30.2967158432301,2.98410075271688,0.439200182826179,6.79439779263,1.08765892868315e-11,3.03940245070901e-10,2.80447519328902,10.5271030726321,41.7448762483811,62.0722823005393,9.19453730312421,4.07252748803882,61.8063143938822,50.1516107459541
"685","TMA16",467.931650048584,-0.986727914863811,0.145275545355531,-6.79211296332774,1.10502965673315e-11,3.08343603778065e-10,474.657426464167,512.503702220248,214.416864366685,300.016031119273,768.40061747538,738.484984497706,383.912299023537,351.061275221679
"686","CCDC88C",2208.38403303113,0.783746699765534,0.11547529819383,6.78713726679435,1.14380373580977e-11,3.18697734785248e-10,1850.95362757075,2286.59759898699,3491.3896498646,3749.33827395897,1120.42004565214,1214.97070059825,1914.80716324123,2038.59520437608
"687","MLKL",181.374086432624,-1.68585879474154,0.248642206125976,-6.78025996072201,1.19959832866548e-11,3.33757240962328e-10,215.243471084932,211.650177565551,66.4123031224244,58.6238221727316,378.28953475711,298.652015789513,155.704368953819,66.4169980149122
"688","TRIP6",262.814561548455,-2.04002209902525,0.301063574589844,-6.77605087830532,1.23505200922564e-11,3.4312186198167e-10,238.380391429567,458.206012687724,70.2072918722773,62.9343973324913,558.239764832541,415.39780377996,205.62485365657,93.5259767965091
"689","IQSEC1",2240.70631421744,1.07332150614555,0.158418600941093,6.77522399370674,1.2421366167881e-11,3.44589249539734e-10,1534.74904952742,1944.74377815467,4198.20630452469,4179.53367490298,1014.0261140017,1128.09011418675,1683.03348426418,2243.26799417714
"690","PTK2B",4066.52323381058,-0.858930807321245,0.126806489087447,-6.77355562402584,1.25655232047454e-11,3.48083203674643e-10,6910.92799506247,8562.96726250154,4172.59013046318,4364.0262917407,2453.62795460515,3040.82052440232,1570.11810219843,1457.10760951083
"691","SLC22A16",221.613959105168,-1.74397102347242,0.257714577026274,-6.76706394956707,1.31421998430831e-11,3.6353112561605e-10,408.752259421875,344.070053058134,135.670847807238,167.250316198675,214.101368629892,377.387547224931,60.6177314247691,65.0615490758324
"692","IL10RB",82.8886353166325,1.583116483095,0.234093230617306,6.76276062712413,1.35386826009448e-11,3.73957195425519e-10,53.9861474708137,39.8921800647112,128.080870307533,144.835325367925,30.2106225674081,42.0827840430678,93.8980545599364,130.123098151665
"693","NIPSNAP3A",215.543090648454,-1.31152479720612,0.193952960195211,-6.76207672152101,1.36027632283448e-11,3.75185016373135e-10,365.984012724217,441.584270994094,124.28588155768,139.662635176214,198.339304681679,233.491575980892,105.783884251068,115.213159821787
"694","CDC42SE1",1598.95371571667,0.649103083862256,0.0960325077218348,6.75920164182769,1.38754174709406e-11,3.82153788961901e-10,1256.40488659348,1273.77947178849,1899.39186930134,1944.06939705161,1242.57604125079,1205.46813645949,1883.90400604429,2086.03591724388
"695","SMS",823.175427434682,-1.09758390994865,0.162391873543176,-6.75885982469949,1.39081871069894e-11,3.82505163112223e-10,940.200308550144,812.249110762035,377.601380610356,525.028054458729,1423.83977665523,1337.14652523941,514.656425625981,654.681837575563
"696","NARS2",792.748629224762,-1.65726898018371,0.245625495210285,-6.74713746130012,1.50790405602666e-11,4.14110317915137e-10,1368.58389432504,1054.37248143257,286.521650613888,249.151244234109,1371.29956349453,955.686450526443,614.497395031482,441.876354140028
"697","PYURF",429.296539555955,-1.0230600962286,0.151721483242019,-6.74301407004215,1.55134179373759e-11,4.25428221599716e-10,424.877991783287,470.395289929719,192.595679055031,179.319926646003,696.157824379404,674.682053851764,400.552460591121,395.791090211314
"698","RAN",3932.6503897968,-0.729448697673715,0.108232596797409,-6.739639621131,1.58779954036728e-11,4.34802298203154e-10,3876.48583592375,3222.95571439479,2004.70280710975,2087.18049235564,6423.04105889677,6005.62053569458,3978.18719762161,3863.02947637755
"699","IL13RA1",38.3833925291191,-3.64776607469389,0.541488986432633,-6.73654712485591,1.6219470559323e-11,4.43517825852504e-10,18.2290887563786,14.4055094678124,1.89749437492641,1.72423006390387,157.620639482129,96.3831505502521,15.4515785984705,1.35544893907984
"700","MACROD1",190.231154961362,-1.16555664520571,0.173216222032234,-6.72891159691041,1.70936863174347e-11,4.66755314673495e-10,168.268511597341,197.244668097738,91.0797299964678,87.9357332590974,359.900460150862,335.304763181863,162.835866768497,119.279506639026
"701","C12orf42",62.5839091804652,2.13829476028093,0.318079799943865,6.72251039097201,1.7861999545191e-11,4.87038886314951e-10,14.0223759664451,9.97304501617779,92.028477183931,60.3480522366355,47.2861918446388,31.2227107416309,131.932709571556,113.857710882707
"702","TAF4B",175.98965338893,-1.4789521980492,0.220275300085183,-6.71410819768387,1.89219871320104e-11,5.15206356184112e-10,297.975489286958,244.89366095281,83.4897524967621,84.4872731312897,267.95508711962,223.989011842135,131.932709571556,73.1942427103114
"703","URB2",633.651103393134,-0.926604034354603,0.138015613164194,-6.71376240057886,1.89669062414773e-11,5.15694802133139e-10,762.116133776291,653.7885066161,344.395229049144,322.431021950024,977.247964789202,904.101102344618,595.480067525673,509.64880109402
"704","NADK2",616.226352144883,-1.23069718386045,0.183333082739401,-6.71290290585372,1.90790075353413e-11,5.18005894929707e-10,652.040482439697,663.207493575823,241.930532803118,189.665307029426,1038.98271525304,1014.05934452167,544.370999853808,585.553941682492
"705","GPR155",100.816766289175,1.91198418809072,0.2849643921179,6.70955474078904,1.95219175528185e-11,5.29279336318542e-10,53.2850286724914,41.0002961776198,186.903195930252,118.109759377415,52.5402131607098,21.7201466028737,177.098862397855,155.876627994182
